id,month,bank_name,inward_interbank_volume,inward_costumer_volume,inward_total_volume,inward_percentage_volume,inward_interbank_amt,inward_costumer_amt,inward_total_amt,inward_percentage_amt,outward_interbank_volume,outward_costumer_volume,outward_total_volume,outward_percentage_volume,outward_interbank_amt,outward_costumer_amt,outward_total_amt,outward_percentage_amt
31592,01/03/2023,Rajaram Bapu Co-operative Bank,2,3606,3608,0.01,6.35,76943.66,76950.01,0,0,5449,5449,0.02,,99369.69,99369.69,0.01
31593,01/03/2023,Rajarshi Shahu Co-operative Bank,1,565,566,0,3,4547.07,4550.07,0,0,872,872,0,,5862.71,5862.71,0
31594,01/03/2023,Rajasthan Marudhara Gramin Bank,26,5678,5704,0.02,226.19,43520.62,43746.81,0,52,11674,11726,0.05,1752.23,131387.12,133139.36,0.01
31595,01/03/2023,Rajgurunagar Co-operative Bank,15,1672,1687,0.01,60216.74,12065.06,72281.81,0,0,1998,1998,0.01,,90040.79,90040.79,0.01
31596,01/03/2023,Rajkot Nagrik Co-operative Bank,10,5678,5688,0.02,11974.81,67217.48,79192.29,0,0,6801,6801,0.03,,93531.49,93531.49,0.01
31597,01/03/2023,RBL Bank,307,131918,132225,0.53,511580.92,9562950.03,10074530.95,0.62,469,133391,133860,0.54,407984.91,8924915.33,9332900.24,0.58
31598,01/03/2023,Reserve Bank of India,123,114327,114450,0.46,34102757.65,47993276.96,82096034.61,5.09,0,0,0,,,,,
31599,01/03/2023,Samarth Co-operative Bank Solapur,1,809,810,0,3,7302.07,7305.07,0,1,1608,1609,0.01,0.56,14323.59,14324.15,0
31600,01/03/2023,Sant Sopankaka Co-operative Bank,0,790,790,0,,7453.86,7453.86,0,0,1067,1067,0,,11292.1,11292.1,0
31601,01/03/2023,Saraspur Nagrik Co-operative Bank,0,1119,1119,0,,22566.83,22566.83,0,0,1362,1362,0.01,,17386.57,17386.57,0
31602,01/03/2023,Sber Bank,94,66,160,0,391138.78,17929.41,409068.19,0.03,7,130,137,0,271.45,26481.32,26752.77,0
31603,01/03/2023,SBI DFHI,81,1107,1188,0,607250.98,2027911.71,2635162.69,0.16,3858,0,3858,0.02,5496308.21,,5496308.21,0.34
31604,01/03/2023,SBM Bank India,68,5343,5411,0.02,35551.7,932917.54,968469.24,0.06,63,3045,3108,0.01,60417.07,951570.73,1011987.8,0.06
31605,01/03/2023,Shikshak Co-operative Bank,17,920,937,0,12022.36,14909.34,26931.7,0,13,1872,1885,0.01,11701,24282.01,35983.01,0
31606,01/03/2023,Shinhan Bank,914,3044,3958,0.02,127441.69,605231.81,732673.51,0.05,10,2648,2658,0.01,67852.5,678533.78,746386.28,0.05
31607,01/03/2023,Shivalik Small Finance Bank,27,4717,4744,0.02,7886.43,69669.52,77555.96,0,0,6657,6657,0.03,,89622.96,89622.96,0.01
31608,01/03/2023,Shri Chhatrapati Rajarshi Shahu Urban Co-operative Bank,8,3128,3136,0.01,131.48,28486.12,28617.6,0,0,3837,3837,0.02,,38521.01,38521.01,0
31609,01/03/2023,Shri Veershaiv Co-operative Bank,1,1471,1472,0.01,2,29650.3,29652.3,0,0,3272,3272,0.01,,32745.36,32745.36,0
31610,01/03/2023,Sir M Visvesvaraya Co-operative Bank,0,193,193,0,,5626.61,5626.61,0,0,78,78,0,,427.68,427.68,0
31611,01/03/2023,Societe Generale,101,712,813,0,113390.65,388071.56,501462.21,0.03,120,223,343,0,175936.63,314393.05,490329.69,0.03
31612,01/03/2023,Solapur Janata Co-operative Bank,8,2607,2615,0.01,230,68493.2,68723.2,0,0,4452,4452,0.02,,61304.2,61304.2,0
31613,01/03/2023,South Indian Bank,4285,121409,125694,0.51,324875.42,2165810.11,2490685.53,0.15,1486,127643,129129,0.52,88129.61,2478478.21,2566607.83,0.16
31614,01/03/2023,Sree Charan Souhardha Co-operative Bank,0,286,286,0,,6249.08,6249.08,0,0,21,21,0,,847.09,847.09,0
31615,01/03/2023,Standard Chartered Bank,1578,292907,294485,1.19,3847644.88,37124998.32,40972643.2,2.54,6482,203960,210442,0.85,1840784.58,41185934.98,43026719.56,2.67
31616,01/03/2023,State Bank of India,13130,3220628,3233758,13.04,10409447.36,177503372.5,187912819.8,11.66,13712,2984271,2997983,12.09,14945577.06,189618820.2,204564397.3,12.69
31617,01/03/2023,STCI Primary Dealer,194,476,670,0,1670701.7,2022684.71,3693386.41,0.23,1053,0,1053,0,3778634.7,,3778634.7,0.23
31618,01/03/2023,Suco Souharda Co-operative Bank,0,1762,1762,0.01,,18208.89,18208.89,0,0,886,886,0,,7708.25,7708.25,0
31619,01/03/2023,Sumitomo Mitsui Banking Corporation,63,3662,3725,0.02,568788.2,1858047.5,2426835.7,0.15,158,4201,4359,0.02,306645.78,2005762.08,2312407.86,0.14
31620,01/03/2023,Surat National Co-operative Bank,7,2966,2973,0.01,222.36,42604.86,42827.22,0,0,2554,2554,0.01,,50536.26,50536.26,0
31621,01/03/2023,Suryoday Small Finance Bank,21,1514,1535,0.01,19652.73,133648.46,153301.19,0.01,23,1068,1091,0,20402.67,66699.16,87101.83,0.01
31622,01/03/2023,SVC Co-operative Bank,231,34221,34452,0.14,105082.61,733745.76,838828.38,0.05,122,40750,40872,0.16,90858.48,732310.87,823169.35,0.05
31623,01/03/2023,Saurashtra Gramin Bank,4,4788,4792,0.02,29.15,45718.74,45747.89,0,0,4394,4394,0.02,,61528.43,61528.43,0
31624,01/03/2023,Shree Kadi Nagrik Co-operative Bank,17,1484,1501,0.01,24650.91,98857.98,123508.88,0.01,2,4332,4334,0.02,89.76,117274.59,117364.34,0.01
31625,01/03/2023,Sindhudurg District Central Co-operative Bank,26,771,797,0,72.82,12515.63,12588.45,0,56,1179,1235,0,182.37,24065.83,24248.2,0
31626,01/03/2023,Smriti Nagrik Co-operative Bank,0,914,914,0,,8287.12,8287.12,0,0,1136,1136,0,,9633.23,9633.23,0
31627,01/03/2023,Tamilnad Mercantile Bank,2618,102194,104812,0.42,185216.66,1685837.06,1871053.72,0.12,1322,149744,151066,0.61,161494.31,1985742.57,2147236.88,0.13
31628,01/03/2023,Telangana State Co-operative Apex Bank,123,3211,3334,0.01,1200665.08,398425.87,1599090.95,0.1,67,8065,8132,0.03,1121700.01,251455.33,1373155.34,0.09
31629,01/03/2023,Textile Traders Co-operative Bank,0,691,691,0,,13134,13134,0,0,876,876,0,,15736.56,15736.56,0
31630,01/03/2023,Thane Bharat Co-operative Bank,3,2050,2053,0.01,287.06,27577.42,27864.48,0,0,2616,2616,0.01,,25054.05,25054.05,0
31631,01/03/2023,Thane District Central Co-operative Bank,0,1623,1623,0.01,,15986.21,15986.21,0,0,3134,3134,0.01,,57262.85,57262.85,0
31632,01/03/2023,Andhra Pradesh Mahesh Co-operative Urban Bank,147,6186,6333,0.03,5719.58,70735.5,76455.08,0,5,8611,8616,0.03,135,91831.45,91966.45,0.01
31633,01/03/2023,Ahmedabad Mercantile Co-operative Bank,8,8004,8012,0.03,252.66,68409.68,68662.33,0,1,5344,5345,0.02,12.23,75375.39,75387.62,0
31634,01/03/2023,Ahmednagar District Central Co-operative Bank,1,3103,3104,0.01,3.3,43972.14,43975.44,0,0,3193,3193,0.01,,64827.32,64827.32,0
31635,01/03/2023,Ajara Urban Co-operative Bank,0,259,259,0,,2417.82,2417.82,0,0,345,345,0,,3432.28,3432.28,0
31636,01/03/2023,Akola District Central Co-operative Bank,1,2723,2724,0.01,0.05,40723.71,40723.76,0,0,2563,2563,0.01,,157033.22,157033.22,0.01
31637,01/03/2023,Akola Janata Commercial Co-operative Bank,19,6082,6101,0.02,20306,62927.47,83233.47,0.01,76,7843,7919,0.03,22007,87014.03,109021.03,0.01
31638,01/03/2023,Akola Urban Co-operative Bank,0,3089,3089,0.01,,42197.87,42197.87,0,0,6764,6764,0.03,,60941.19,60941.19,0
31639,01/03/2023,Banaskantha Mercantile Co-operative Bank,0,1162,1162,0,,21516.61,21516.61,0,0,943,943,0,,13865.89,13865.89,0
31640,01/03/2023,Bank of Nova Scotia,3,12,15,0,615.35,149.88,765.23,0,0,11,11,0,,1546.8,1546.8,0
31641,01/03/2023,Baramati Co-operative Bank,13,2762,2775,0.01,9503.39,35757.06,45260.45,0,10,4411,4421,0.02,7500,43576.85,51076.85,0
31642,01/03/2023,Bharat Co-operative Bank,22,19666,19688,0.08,436.95,258164.09,258601.04,0.02,16,30444,30460,0.12,65.42,317153.01,317218.43,0.02
31643,01/03/2023,Clearing Corporation of India,170,375,545,0,11120060.11,23474429.71,34594489.82,2.15,539,0,539,0,35259105.65,,35259105.65,2.19
31660,01/03/2023,Karad Urban Co-operative Bank,1,4035,4036,0.02,50,52496.98,52546.98,0,0,7477,7477,0.03,,78591.72,78591.72,0
31644,01/03/2023,Cosmos Co-operative Bank,49,34639,34688,0.14,3106.42,646274.08,649380.5,0.04,28,37285,37313,0.15,1120.42,598409.86,599530.27,0.04
31645,01/03/2023,Darussalam Co-operative Urban Bank,0,72,72,0,,513.72,513.72,0,0,0,0,,,,,
31646,01/03/2023,Delhi State Co-operative Bank,17,491,508,0,3227.82,11734.72,14962.54,0,0,626,626,0,,15860.37,15860.37,0
31647,01/03/2023,Gadchiroli District Central Co-operative Bank,40,407,447,0,1806.58,27092.05,28898.63,0,53,1186,1239,0,219.46,78180.02,78399.48,0
31648,01/03/2023,Greater Bombay Co-operative Bank,268,1630,1898,0.01,12865.53,26848.76,39714.29,0,0,2431,2431,0.01,,37031.07,37031.07,0
31649,01/03/2023,Gujarat State Co-operative Bank,158,46059,46217,0.19,219340.52,1407402.69,1626743.2,0.1,11,58890,58901,0.24,32.97,1546044.95,1546077.92,0.1
31650,01/03/2023,Haryana State Co-operative Apex Bank,10,179,189,0,9106.58,37718.87,46825.45,0,0,226,226,0,,25717.15,25717.15,0
31651,01/03/2023,Hasti Co-operative Bank,1,3159,3160,0.01,9,27234.05,27243.05,0,0,4769,4769,0.02,,39232.78,39232.78,0
31652,01/03/2023,Himachal Pradesh State Co-operative Bank,115,1458,1573,0.01,113.68,54608.25,54721.93,0,139,4242,4381,0.02,439.84,224520.53,224960.37,0.01
31653,01/03/2023,Hongkong and Shanghai Banking Corporation,1133,217115,218248,0.88,3198016.82,22148943.5,25346960.32,1.57,956,123639,124595,0.5,1286931.07,24140449.77,25427380.84,1.58
31654,01/03/2023,Jalgaon Peoples Co-operative Bank,17,3368,3385,0.01,430,60900.6,61330.6,0,2,3648,3650,0.01,31.41,53123.01,53154.42,0
31655,01/03/2023,Jammu and Kashmir Bank,558,52440,52998,0.21,540796.67,1289288.85,1830085.52,0.11,421,98749,99170,0.4,522338.16,1811825.91,2334164.08,0.14
31656,01/03/2023,Kalupur Commercial Co-operative Bank,59,29145,29204,0.12,4528.53,592765.43,597293.96,0.04,8,36968,36976,0.15,2467.16,714492.25,716959.41,0.04
31657,01/03/2023,Kalyan Janata Co-operative Bank,29,3306,3335,0.01,2212.81,47300.78,49513.59,0,0,4278,4278,0.02,,70841.27,70841.27,0
31658,01/03/2023,Kangra Central Co-operative Bank,107,1515,1622,0.01,6061.54,106041.16,112102.7,0.01,119,2894,3013,0.01,122.13,151421.84,151543.97,0.01
31659,01/03/2023,Kangra Co-operative Bank,2,554,556,0,8.94,3721.57,3730.51,0,0,981,981,0,,6966.41,6966.41,0
31661,01/03/2023,Kerala State Co-operative Bank,51,11544,11595,0.05,7539.34,572443.13,579982.47,0.04,38,20198,20236,0.08,455741.16,279028.02,734769.18,0.05
31662,01/03/2023,Maharashtra State Co-operative Bank,25,3637,3662,0.01,20094.4,851306.25,871400.64,0.05,1,2398,2399,0.01,8.78,770627.82,770636.6,0.05
31663,01/03/2023,Municipal Co-operative Bank Mumbai,28,354,382,0,46120.44,79765.08,125885.52,0.01,0,365,365,0,,136390.92,136390.92,0.01
31664,01/03/2023,Muslim Co-operative Bank,0,301,301,0,,3642.92,3642.92,0,0,635,635,0,,4417.72,4417.72,0
31665,01/03/2023,Nainital Bank,230,9507,9737,0.04,117906.85,187038,304944.86,0.02,86,16037,16123,0.07,130432.74,218872.07,349304.81,0.02
31666,01/03/2023,Nav Jeevan Co-operative Bank,0,952,952,0,,9085.69,9085.69,0,0,1497,1497,0.01,,14382.24,14382.24,0
31667,01/03/2023,Navnirman Co-operative Bank,2,2680,2682,0.01,31.04,22961.66,22992.7,0,0,4066,4066,0.02,,52088.54,52088.54,0
31668,01/03/2023,Nawanagar Co-operative Bank,8,2086,2094,0.01,27.45,17239.23,17266.68,0,1,2466,2467,0.01,500,25086.43,25586.43,0
31669,01/03/2023,Pandharpur Urban Co-operative Bank,1,1016,1017,0,8,40980.76,40988.76,0,0,1126,1126,0,,35895.48,35895.48,0
31670,01/03/2023,Punjab State Co-operative Bank,1,349,350,0,1150.61,151839.78,152990.39,0.01,0,730,730,0,,171824.94,171824.94,0.01
31671,01/03/2023,Pusad Urban Co-operative Bank,1,1443,1444,0.01,2.1,20513.78,20515.88,0,0,2099,2099,0.01,,31451.5,31451.5,0
31672,01/03/2023,Rajasthan State Co-operative Bank,72,2282,2354,0.01,594675.27,445969.39,1040644.65,0.06,9,5408,5417,0.02,15046.82,1115375.06,1130421.88,0.07
31673,01/03/2023,Saraswat Co-operative Bank,495,67853,68348,0.28,37259.73,1657424.24,1694683.97,0.11,138,69360,69498,0.28,4410.45,1737111.79,1741522.24,0.11
31674,01/03/2023,Satara District Central Co-operative Bank,5,2296,2301,0.01,15.63,63044.22,63059.85,0,0,2904,2904,0.01,,112185.13,112185.13,0.01
31675,01/03/2023,Satara Co-operative Bank,0,503,503,0,,8142.67,8142.67,0,0,39,39,0,,183.22,183.22,0
31676,01/03/2023,Surat District Co-operative Bank,28,6051,6079,0.02,93560.29,128036.83,221597.12,0.01,0,7661,7661,0.03,,254535.72,254535.72,0.02
31694,01/03/2023,United Overseas Bank Mumbai Branch,4,25,29,0,15098.32,55894.76,70993.08,0,1,25,26,0,15000,82075,97075,0.01
31677,01/03/2023,Surat Peoples Co-operative Bank,6,11043,11049,0.04,26.66,108754.07,108780.73,0.01,0,14332,14332,0.06,,153539.64,153539.64,0.01
31678,01/03/2023,Sutex Co-operative Bank,2,4788,4790,0.02,17.17,53127.1,53144.26,0,0,5253,5253,0.02,,74859.58,74859.58,0
31679,01/03/2023,Tamil Nadu State Apex Co-operative Bank,135,5241,5376,0.02,1313049.18,454533.56,1767582.74,0.11,251,12049,12300,0.05,1368706.78,436074.54,1804781.31,0.11
31680,01/03/2023,Udaipur Urban Co-operative Bank,1,435,436,0,2.25,3427.05,3429.3,0,0,1107,1107,0,,10936.8,10936.8,0
31681,01/03/2023,Varachha Co-operative Bank,1,8317,8318,0.03,34.85,69571.87,69606.72,0,0,6172,6172,0.02,,73622.32,73622.32,0
31682,01/03/2023,Vijay Co-operative Bank,3,1358,1361,0.01,60,14782.98,14842.98,0,0,1629,1629,0.01,,17125.14,17125.14,0
31683,01/03/2023,Vishweshwar Co-operative Bank,45,2537,2582,0.01,27115.1,30899.71,58014.81,0,43,4025,4068,0.02,26300,54896.49,81196.49,0.01
31684,01/03/2023,West Bengal State Co-operative Bank,30,2511,2541,0.01,24209.96,614052.23,638262.19,0.04,19,9004,9023,0.04,45249.3,185039.17,230288.47,0.01
31685,01/03/2023,Zoroastrian Co-operative Bank,47,1033,1080,0,78621.2,19994.83,98616.03,0.01,0,1366,1366,0.01,,99040.17,99040.17,0.01
31686,01/03/2023,Thrissur District Co-operative Bank,1,130,131,0,23,968.76,991.76,0,0,0,0,,,,,
31687,01/03/2023,TJSB Co-operative Bank,87,17948,18035,0.07,14489.5,314252.38,328741.89,0.02,86,25189,25275,0.1,3582.09,349276.5,352858.59,0.02
31688,01/03/2023,Tumkur Grain Merchants Co-operative Bank,26,1430,1456,0.01,33007.46,19720.15,52727.61,0,29,2004,2033,0.01,33000,20414.67,53414.67,0
31689,01/03/2023,Kozhikode District Co-operative Bank,0,162,162,0,,2450.81,2450.81,0,0,0,0,,,,,
31690,01/03/2023,Malad Co-operative Bank,0,208,208,0,,3145.18,3145.18,0,0,380,380,0,,3358.23,3358.23,0
31691,01/03/2023,Meghalaya Co-operative Apex Bank,0,193,193,0,,2414.34,2414.34,0,1,391,392,0,200,4252.2,4452.2,0
31692,01/03/2023,Pavana Co-operative Bank,43,348,391,0,28608.14,5803,34411.14,0,0,901,901,0,,36462.44,36462.44,0
31693,01/03/2023,UCO Bank,3017,130152,133169,0.54,944909.62,3159833.76,4104743.38,0.25,2716,207689,210405,0.85,1054455.54,3952250.82,5006706.36,0.31
31695,01/03/2023,Union Bank of India,5950,864561,870511,3.51,1257599.06,30063408.48,31321007.54,1.94,6680,1038187,1044867,4.21,1730649.45,32844551.86,34575201.31,2.14
31696,01/03/2023,Urban Co-operative Bank Bareilly,1,0,1,0,12,,12,0,0,463,463,0,,2458.16,2458.16,0
31697,01/03/2023,Urban Co-operative Bank No 1758 Perinthalmanna,0,211,211,0,,1742.07,1742.07,0,0,0,0,,,,,
31698,01/03/2023,Utkarsh Small Finance Bank,88,8970,9058,0.04,398614.34,416596.31,815210.65,0.05,132,10653,10785,0.04,401377.77,266596.09,667973.86,0.04
31699,01/03/2023,Uttar Pradesh Co-operative Bank,25,2892,2917,0.01,19613.44,590959.95,610573.39,0.04,0,8242,8242,0.03,,427460.77,427460.77,0.03
31700,01/03/2023,Ujjivan Small Finance Bank,112,17470,17582,0.07,66967.7,742039.09,809006.79,0.05,321,19281,19602,0.08,64259.69,741823.58,806083.26,0.05
31701,01/03/2023,Unity Small Finance Bank,1,77,78,0,1000.17,41881.38,42881.55,0,1,301,302,0,1,156659.82,156660.82,0.01
31702,01/03/2023,Vasai Vikas Co-operative Bank,6,1421,1427,0.01,40.69,23054.71,23095.39,0,0,2443,2443,0.01,,24057.08,24057.08,0
31703,01/03/2023,Vasai Janata Co-operative Bank,0,464,464,0,,4075.68,4075.68,0,0,647,647,0,,8505.27,8505.27,0
31704,01/03/2023,Woori Bank,209,922,1131,0,116799.04,299046.54,415845.59,0.03,47,384,431,0,76613.35,410139.97,486753.32,0.03
31705,01/03/2023,Yes Bank,1304,619773,621077,2.5,2327822.07,32450268.02,34778090.09,2.16,1876,606291,608167,2.45,1987066.12,28106107,30093173.13,1.87
31706,01/03/2023,Zila Sahkari Bank Ghaziabad,0,474,474,0,,7084.17,7084.17,0,0,689,689,0,,31149.41,31149.41,0
31707,01/04/2023,Abhyudaya Co-operative Bank,8,8090,8098,0.04,27.76,91369.88,91397.64,0.01,1,12683,12684,0.06,9,123051.09,123060.09,0.01
31708,01/04/2023,Ahmednagar Merchants Co-operative Bank,4,3010,3014,0.01,23.07,54532.73,54555.8,0,0,6602,6602,0.03,,62955.1,62955.1,0.01
31709,01/04/2023,Airtel Payments Bank,30,27796,27826,0.14,76500.07,571245.54,647745.61,0.05,29,96,125,0,78522.39,477421.59,555943.98,0.05
31710,01/04/2023,Almora Urban Co-operative Bank,0,1095,1095,0.01,,8648.01,8648.01,0,0,3149,3149,0.02,,20227.3,20227.3,0
31711,01/04/2023,Ambarnath Jai-Hind Co-operative Bank,0,473,473,0,,3117.88,3117.88,0,0,607,607,0,,3553.17,3553.17,0
31712,01/04/2023,Andhra Pradesh Grameen Vikas Bank,3,4918,4921,0.02,13.3,212564.22,212577.52,0.02,57,10527,10584,0.05,3884,286007.28,289891.28,0.02
31713,01/04/2023,Andhra Pradesh State Co-operative Bank,54,2647,2701,0.01,352368.74,134898.87,487267.61,0.04,14,8777,8791,0.04,130009.88,392527.74,522537.62,0.04
31714,01/04/2023,Andhra Pragathi Grameena Bank,30,9263,9293,0.05,1671.18,60397.19,62068.37,0.01,430,10747,11177,0.06,15208.65,131178.64,146387.29,0.01
31715,01/04/2023,Apna Co-operative Bank,51,2792,2843,0.01,135037.82,33647.15,168684.98,0.01,50,3473,3523,0.02,141400,38678.2,180078.2,0.02
31716,01/04/2023,Arvind Co-operative Bank,0,479,479,0,,7455.59,7455.59,0,0,912,912,0,,5194.09,5194.09,0
31717,01/04/2023,AU Small Finance Bank,270,102972,103242,0.51,543798.88,2215661.36,2759460.24,0.23,87,119436,119523,0.59,520162.52,2577940.68,3098103.2,0.26
31718,01/04/2023,Australia and New Zealand Banking Group,63,2621,2684,0.01,359258.3,866630.72,1225889.01,0.1,56,2686,2742,0.01,86464.97,1577344.41,1663809.38,0.14
31719,01/04/2023,Axis Bank,5809,1546653,1552462,7.7,1903796.11,95421472.9,97325269,8.19,3065,1380125,1383190,6.86,3070041.69,93789227.86,96859269.54,8.16
31720,01/04/2023,Bandhan Bank,192,67897,68089,0.34,289127.2,1665696.55,1954823.75,0.16,140,115692,115832,0.57,313224.04,1529082.6,1842306.64,0.16
31721,01/04/2023,"Bank of America, N.A.",314,28816,29130,0.14,1379107.21,7917962.39,9297069.6,0.78,134,14310,14444,0.07,1329474.57,7533005.7,8862480.27,0.75
31722,01/04/2023,Bank of Bahrain and Kuwait B.S.C.,78,501,579,0,146390.67,53284.87,199675.54,0.02,68,203,271,0,145920.14,52967.06,198887.2,0.02
31723,01/04/2023,Bank of Baroda,5141,738720,743861,3.69,2131094.18,19546646.29,21677740.47,1.83,5295,932191,937486,4.65,3652027.56,18160808.08,21812835.65,1.84
31724,01/04/2023,Bank of Ceylon,1,286,287,0,0.17,10083.75,10083.93,0,4,414,418,0,42.84,9535.36,9578.2,0
31725,01/04/2023,Bank of India,2291,367106,369397,1.83,5151064.14,11098607.21,16249671.35,1.37,2521,511500,514021,2.55,4069488.77,12887227.44,16956716.21,1.43
31726,01/04/2023,Bank of Maharashtra,1501,150139,151640,0.75,37850.02,4149563.64,4187413.66,0.35,1935,191449,193384,0.96,58490.16,4212479.75,4270969.91,0.36
31727,01/04/2023,Barclays Bank PLC,298,4856,5154,0.03,1393500.06,1648223.65,3041723.71,0.26,389,4197,4586,0.02,188276.7,2071699.18,2259975.88,0.19
31728,01/04/2023,Bassein Catholic Co-operative Bank,219,5752,5971,0.03,13566.81,64543.75,78110.56,0.01,0,7697,7697,0.04,,102096.23,102096.23,0.01
31729,01/04/2023,Bhagini Nivedita Co-operative Bank,0,187,187,0,,2184.41,2184.41,0,0,648,648,0,,6821.24,6821.24,0
31730,01/04/2023,BNP Paribas,254,212398,212652,1.05,277568.9,5104907.97,5382476.88,0.45,278,6206,6484,0.03,433577.04,5534896.88,5968473.92,0.5
31731,01/04/2023,Bombay Mercantile Co-operative Bank,3,2713,2716,0.01,87.21,28323.05,28410.26,0,1,5950,5951,0.03,7,58213.51,58220.51,0
31732,01/04/2023,Canara Bank,4533,560156,564689,2.8,2302094.24,16351800.42,18653894.67,1.57,6643,702713,709356,3.52,3035450.14,19745315.46,22780765.6,1.92
31733,01/04/2023,Capital Small Finance Bank,78,11072,11150,0.06,1156.38,93418.19,94574.57,0.01,82,17176,17258,0.09,1483,141730.6,143213.6,0.01
31734,01/04/2023,Catholic Syrian Bank,784,17322,18106,0.09,23173.44,1256593.02,1279766.46,0.11,2560,18475,21035,0.1,26529.26,1229412.26,1255941.52,0.11
31735,01/04/2023,Central Bank of India,1104,224692,225796,1.12,501768.55,4688371.02,5190139.58,0.44,2271,330903,333174,1.65,563647.49,6049256.95,6612904.44,0.56
31736,01/04/2023,Citi Bank,1172,242113,243285,1.21,4539748.49,39912446.4,44452194.89,3.74,1362,154081,155443,0.77,2667283.3,42745573.2,45412856.5,3.82
31737,01/04/2023,Citizen Credit Co-operative Bank,2,1693,1695,0.01,0.52,74417.02,74417.54,0.01,0,1727,1727,0.01,,88556.52,88556.52,0.01
31738,01/04/2023,City Union Bank,2393,100049,102442,0.51,267742.74,1301397.54,1569140.28,0.13,912,105330,106242,0.53,122701.3,1551013.74,1673715.04,0.14
31739,01/04/2023,Coastal Local Area Bank,0,591,591,0,,4307.33,4307.33,0,0,1420,1420,0.01,,8970.7,8970.7,0
31740,01/04/2023,Co-operative Rabobank U.A.,18,10,28,0,3243.94,3674.13,6918.07,0,29,7,36,0,13280.37,528.75,13809.12,0
31741,01/04/2023,Credit Agricole Corporate and Investment Bank,123,2867,2990,0.01,283639.62,768882.87,1052522.48,0.09,111,408,519,0,139226.25,917787.72,1057013.97,0.09
31742,01/04/2023,Credit Suisse AG,10,139,149,0,2261.28,96687.35,98948.63,0.01,2,119,121,0,523,43704.17,44227.17,0
31743,01/04/2023,CTBC Bank Co.,11,424,435,0,17837.02,84360.52,102197.54,0.01,11,455,466,0,49989.07,103863.47,153852.54,0.01
31744,01/04/2023,Chhattisgarh Rajya Gramin Bank,10,1724,1734,0.01,23.15,12857.62,12880.77,0,7,3542,3549,0.02,48,63165.81,63213.81,0.01
31745,01/04/2023,DBS Bank India,422,67040,67462,0.33,238876.53,2964054.97,3202931.49,0.27,426,65234,65660,0.33,221550.83,2519932.89,2741483.72,0.23
31746,01/04/2023,DCB Bank,221,35855,36076,0.18,374569.86,648083.46,1022653.32,0.09,306,34053,34359,0.17,376523.95,569790.74,946314.69,0.08
31747,01/04/2023,Deogiri Nagari Co-operative Bank,11,1463,1474,0.01,1601.59,15228.96,16830.56,0,0,1606,1606,0.01,,18520.5,18520.5,0
31748,01/04/2023,Deposit Insurance and Credit Guarantee Corporation,2,279,281,0,38.92,6796.97,6835.9,0,0,1,1,0,,10,10,0
31749,01/04/2023,Deutsche Bank AG,435,91735,92170,0.46,552210.35,32714882.25,33267092.6,2.8,580,37621,38201,0.19,10520940.75,20112427.56,30633368.31,2.58
